File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Note,Chamber_1,Chamber_2,Chamber_3,Chamber_4,Frame
Affiliation 20191213 01___2019-12-13_09-44-22-5400-07-00.jpg,,12/13/2019,13-Dec-19,9:44:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-23-5481-07-00.jpg,,12/13/2019,13-Dec-19,9:44:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-24-5411-07-00.jpg,,12/13/2019,13-Dec-19,9:44:26,Ok,FALSE,,Neutral,Right,Right,Left,68
Affiliation 20191213 01___2019-12-13_09-44-25-5652-07-00.jpg,,12/13/2019,13-Dec-19,9:44:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-26-5372-07-00.jpg,,12/13/2019,13-Dec-19,9:44:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-27-5643-07-00.jpg,,12/13/2019,13-Dec-19,9:44:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-28-5384-07-00.jpg,,12/13/2019,13-Dec-19,9:44:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-29-5644-07-00.jpg,,12/13/2019,13-Dec-19,9:44:30,Ok,FALSE,,Right,Right,Right,Right,69
Affiliation 20191213 01___2019-12-13_09-44-30-5405-07-00.jpg,,12/13/2019,13-Dec-19,9:44:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-31-5295-07-00.jpg,,12/13/2019,13-Dec-19,9:44:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-32-5406-07-00.jpg,,12/13/2019,13-Dec-19,9:44:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-33-5326-07-00.jpg,,12/13/2019,13-Dec-19,9:44:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-34-5397-07-00.jpg,,12/13/2019,13-Dec-19,9:44:36,Ok,FALSE,,Neutral,Right,Neutral,Right,70
Affiliation 20191213 01___2019-12-13_09-44-35-5308-07-00.jpg,,12/13/2019,13-Dec-19,9:44:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-36-5438-07-00.jpg,,12/13/2019,13-Dec-19,9:44:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-37-5309-07-00.jpg,,12/13/2019,13-Dec-19,9:44:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-38-5379-07-00.jpg,,12/13/2019,13-Dec-19,9:44:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-39-5400-07-00.jpg,,12/13/2019,13-Dec-19,9:44:40,Ok,FALSE,,Left,Right,Neutral,Right,71
Affiliation 20191213 01___2019-12-13_09-44-40-5390-07-00.jpg,,12/13/2019,13-Dec-19,9:44:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-41-5291-07-00.jpg,,12/13/2019,13-Dec-19,9:44:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-42-5562-07-00.jpg,,12/13/2019,13-Dec-19,9:44:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-43-5292-07-00.jpg,,12/13/2019,13-Dec-19,9:44:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-44-5533-07-00.jpg,,12/13/2019,13-Dec-19,9:44:46,Ok,FALSE,,Left,Right,Neutral,Left,72
Affiliation 20191213 01___2019-12-13_09-44-45-5293-07-00.jpg,,12/13/2019,13-Dec-19,9:44:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-46-5214-07-00.jpg,,12/13/2019,13-Dec-19,9:44:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-47-5294-07-00.jpg,,12/13/2019,13-Dec-19,9:44:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-48-5245-07-00.jpg,,12/13/2019,13-Dec-19,9:44:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-49-5326-07-00.jpg,,12/13/2019,13-Dec-19,9:44:50,Ok,FALSE,,Left,Right,Neutral,Right,73
Affiliation 20191213 01___2019-12-13_09-44-50-5246-07-00.jpg,,12/13/2019,13-Dec-19,9:44:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-51-5307-07-00.jpg,,12/13/2019,13-Dec-19,9:44:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-52-5247-07-00.jpg,,12/13/2019,13-Dec-19,9:44:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-53-5298-07-00.jpg,,12/13/2019,13-Dec-19,9:44:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-54-5218-07-00.jpg,,12/13/2019,13-Dec-19,9:44:56,Ok,FALSE,,Left,Right,Left,Right,74
Affiliation 20191213 01___2019-12-13_09-44-55-5329-07-00.jpg,,12/13/2019,13-Dec-19,9:44:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-56-5220-07-00.jpg,,12/13/2019,13-Dec-19,9:44:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-57-5460-07-00.jpg,,12/13/2019,13-Dec-19,9:44:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-58-5221-07-00.jpg,,12/13/2019,13-Dec-19,9:45:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-44-59-5491-07-00.jpg,,12/13/2019,13-Dec-19,9:45:00,Ok,FALSE,,Right,Right,Left,Left,75
Affiliation 20191213 01___2019-12-13_09-45-00-5222-07-00.jpg,,12/13/2019,13-Dec-19,9:45:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-01-5482-07-00.jpg,,12/13/2019,13-Dec-19,9:45:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-02-5243-07-00.jpg,,12/13/2019,13-Dec-19,9:45:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-03-5454-07-00.jpg,,12/13/2019,13-Dec-19,9:45:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-04-5244-07-00.jpg,,12/13/2019,13-Dec-19,9:45:06,Ok,FALSE,,Neutral,Neutral,Left,Left,76
Affiliation 20191213 01___2019-12-13_09-45-05-5535-07-00.jpg,,12/13/2019,13-Dec-19,9:45:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-06-5245-07-00.jpg,,12/13/2019,13-Dec-19,9:45:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-07-5486-07-00.jpg,,12/13/2019,13-Dec-19,9:45:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-08-5246-07-00.jpg,,12/13/2019,13-Dec-19,9:45:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-09-5457-07-00.jpg,,12/13/2019,13-Dec-19,9:45:10,Ok,FALSE,,Left,Left,Left,Right,77
Affiliation 20191213 01___2019-12-13_09-45-10-5248-07-00.jpg,,12/13/2019,13-Dec-19,9:45:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-11-5468-07-00.jpg,,12/13/2019,13-Dec-19,9:45:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-12-5409-07-00.jpg,,12/13/2019,13-Dec-19,9:45:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-13-5479-07-00.jpg,,12/13/2019,13-Dec-19,9:45:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-14-5380-07-00.jpg,,12/13/2019,13-Dec-19,9:45:16,Ok,FALSE,,Left,Right,Left,Right,78
Affiliation 20191213 01___2019-12-13_09-45-15-5450-07-00.jpg,,12/13/2019,13-Dec-19,9:45:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-16-5401-07-00.jpg,,12/13/2019,13-Dec-19,9:45:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-17-5482-07-00.jpg,,12/13/2019,13-Dec-19,9:45:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-18-5402-07-00.jpg,,12/13/2019,13-Dec-19,9:45:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-19-5453-07-00.jpg,,12/13/2019,13-Dec-19,9:45:20,Ok,FALSE,,Right,Right,Left,Left,79
Affiliation 20191213 01___2019-12-13_09-45-20-5373-07-00.jpg,,12/13/2019,13-Dec-19,9:45:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-21-5484-07-00.jpg,,12/13/2019,13-Dec-19,9:45:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-22-5374-07-00.jpg,,12/13/2019,13-Dec-19,9:45:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-23-5625-07-00.jpg,,12/13/2019,13-Dec-19,9:45:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-24-5376-07-00.jpg,,12/13/2019,13-Dec-19,9:45:26,Ok,FALSE,,Right,Right,Left,Left,80
Affiliation 20191213 01___2019-12-13_09-45-25-5616-07-00.jpg,,12/13/2019,13-Dec-19,9:45:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-26-5377-07-00.jpg,,12/13/2019,13-Dec-19,9:45:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-27-5647-07-00.jpg,,12/13/2019,13-Dec-19,9:45:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-28-5398-07-00.jpg,,12/13/2019,13-Dec-19,9:45:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-29-5308-07-00.jpg,,12/13/2019,13-Dec-19,9:45:30,Ok,FALSE,,Right,Right,Left,Right,81
Affiliation 20191213 01___2019-12-13_09-45-30-5399-07-00.jpg,,12/13/2019,13-Dec-19,9:45:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-31-5320-07-00.jpg,,12/13/2019,13-Dec-19,9:45:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-32-5400-07-00.jpg,,12/13/2019,13-Dec-19,9:45:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-33-5301-07-00.jpg,,12/13/2019,13-Dec-19,9:45:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-34-5411-07-00.jpg,,12/13/2019,13-Dec-19,9:45:36,Ok,FALSE,,Right,Right,Left,Left,82
Affiliation 20191213 01___2019-12-13_09-45-35-5312-07-00.jpg,,12/13/2019,13-Dec-19,9:45:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-36-5402-07-00.jpg,,12/13/2019,13-Dec-19,9:45:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-37-5313-07-00.jpg,,12/13/2019,13-Dec-19,9:45:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-38-5534-07-00.jpg,,12/13/2019,13-Dec-19,9:45:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-39-5324-07-00.jpg,,12/13/2019,13-Dec-19,9:45:40,Ok,FALSE,,Neutral,Right,Left,Left,83
Affiliation 20191213 01___2019-12-13_09-45-40-5555-07-00.jpg,,12/13/2019,13-Dec-19,9:45:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-41-5285-07-00.jpg,,12/13/2019,13-Dec-19,9:45:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-42-5556-07-00.jpg,,12/13/2019,13-Dec-19,9:45:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-43-5326-07-00.jpg,,12/13/2019,13-Dec-19,9:45:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-44-5537-07-00.jpg,,12/13/2019,13-Dec-19,9:45:46,Ok,FALSE,,Left,Left,Left,Right,84
Affiliation 20191213 01___2019-12-13_09-45-45-5318-07-00.jpg,,12/13/2019,13-Dec-19,9:45:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-46-5238-07-00.jpg,,12/13/2019,13-Dec-19,9:45:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-47-5319-07-00.jpg,,12/13/2019,13-Dec-19,9:45:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-48-5239-07-00.jpg,,12/13/2019,13-Dec-19,9:45:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-49-5330-07-00.jpg,,12/13/2019,13-Dec-19,9:45:50,Ok,FALSE,,Neutral,Left,Left,Left,85
Affiliation 20191213 01___2019-12-13_09-45-50-5520-07-00.jpg,,12/13/2019,13-Dec-19,9:45:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-51-5301-07-00.jpg,,12/13/2019,13-Dec-19,9:45:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-52-5522-07-00.jpg,,12/13/2019,13-Dec-19,9:45:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-53-5282-07-00.jpg,,12/13/2019,13-Dec-19,9:45:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-54-5563-07-00.jpg,,12/13/2019,13-Dec-19,9:45:56,Ok,FALSE,,Right,Left,Left,Right,86
Affiliation 20191213 01___2019-12-13_09-45-55-5483-07-00.jpg,,12/13/2019,13-Dec-19,9:45:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-56-5564-07-00.jpg,,12/13/2019,13-Dec-19,9:45:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-57-5454-07-00.jpg,,12/13/2019,13-Dec-19,9:45:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-58-5555-07-00.jpg,,12/13/2019,13-Dec-19,9:46:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-45-59-5486-07-00.jpg,,12/13/2019,13-Dec-19,9:46:00,Ok,FALSE,,Right,Left,Neutral,Right,87
Affiliation 20191213 01___2019-12-13_09-46-00-5536-07-00.jpg,,12/13/2019,13-Dec-19,9:46:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-01-5457-07-00.jpg,,12/13/2019,13-Dec-19,9:46:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-02-5527-07-00.jpg,,12/13/2019,13-Dec-19,9:46:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-03-5448-07-00.jpg,,12/13/2019,13-Dec-19,9:46:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-04-5539-07-00.jpg,,12/13/2019,13-Dec-19,9:46:06,Ok,FALSE,,Right,Left,Right,Right,88
Affiliation 20191213 01___2019-12-13_09-46-05-5449-07-00.jpg,,12/13/2019,13-Dec-19,9:46:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-06-5690-07-00.jpg,,12/13/2019,13-Dec-19,9:46:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-07-5480-07-00.jpg,,12/13/2019,13-Dec-19,9:46:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-08-5721-07-00.jpg,,12/13/2019,13-Dec-19,9:46:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-09-5481-07-00.jpg,,12/13/2019,13-Dec-19,9:46:10,Ok,FALSE,,Right,Neutral,Right,Right,89
Affiliation 20191213 01___2019-12-13_09-46-10-5372-07-00.jpg,,12/13/2019,13-Dec-19,9:46:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-11-5483-07-00.jpg,,12/13/2019,13-Dec-19,9:46:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-12-5403-07-00.jpg,,12/13/2019,13-Dec-19,9:46:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-13-5474-07-00.jpg,,12/13/2019,13-Dec-19,9:46:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-14-5404-07-00.jpg,,12/13/2019,13-Dec-19,9:46:16,Ok,FALSE,,Right,Left,Right,Left,90
Affiliation 20191213 01___2019-12-13_09-46-15-5485-07-00.jpg,,12/13/2019,13-Dec-19,9:46:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-16-5375-07-00.jpg,,12/13/2019,13-Dec-19,9:46:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-17-5476-07-00.jpg,,12/13/2019,13-Dec-19,9:46:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-18-5397-07-00.jpg,,12/13/2019,13-Dec-19,9:46:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-19-5457-07-00.jpg,,12/13/2019,13-Dec-19,9:46:20,Ok,FALSE,,Neutral,Left,Right,Right,91
Affiliation 20191213 01___2019-12-13_09-46-20-5368-07-00.jpg,,12/13/2019,13-Dec-19,9:46:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-21-5598-07-00.jpg,,12/13/2019,13-Dec-19,9:46:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-22-5369-07-00.jpg,,12/13/2019,13-Dec-19,9:46:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-23-5629-07-00.jpg,,12/13/2019,13-Dec-19,9:46:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-24-5370-07-00.jpg,,12/13/2019,13-Dec-19,9:46:26,Ok,FALSE,,Left,Right,Right,Right,92
Affiliation 20191213 01___2019-12-13_09-46-25-5641-07-00.jpg,,12/13/2019,13-Dec-19,9:46:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-26-5401-07-00.jpg,,12/13/2019,13-Dec-19,9:46:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-27-5322-07-00.jpg,,12/13/2019,13-Dec-19,9:46:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-28-5402-07-00.jpg,,12/13/2019,13-Dec-19,9:46:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-29-5293-07-00.jpg,,12/13/2019,13-Dec-19,9:46:30,Ok,FALSE,,Left,Right,Right,Left,93
Affiliation 20191213 01___2019-12-13_09-46-30-5403-07-00.jpg,,12/13/2019,13-Dec-19,9:46:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-31-5324-07-00.jpg,,12/13/2019,13-Dec-19,9:46:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-32-5375-07-00.jpg,,12/13/2019,13-Dec-19,9:46:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-33-5295-07-00.jpg,,12/13/2019,13-Dec-19,9:46:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-34-5386-07-00.jpg,,12/13/2019,13-Dec-19,9:46:36,Ok,FALSE,,Right,Right,Neutral,Right,94
Affiliation 20191213 01___2019-12-13_09-46-35-5296-07-00.jpg,,12/13/2019,13-Dec-19,9:46:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-36-5537-07-00.jpg,,12/13/2019,13-Dec-19,9:46:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-37-5277-07-00.jpg,,12/13/2019,13-Dec-19,9:46:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-38-5538-07-00.jpg,,12/13/2019,13-Dec-19,9:46:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-39-5279-07-00.jpg,,12/13/2019,13-Dec-19,9:46:40,Ok,FALSE,,Right,Right,Neutral,Left,95
Affiliation 20191213 01___2019-12-13_09-46-40-5559-07-00.jpg,,12/13/2019,13-Dec-19,9:46:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-41-5310-07-00.jpg,,12/13/2019,13-Dec-19,9:46:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-42-5530-07-00.jpg,,12/13/2019,13-Dec-19,9:46:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-43-5321-07-00.jpg,,12/13/2019,13-Dec-19,9:46:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-44-5571-07-00.jpg,,12/13/2019,13-Dec-19,9:46:46,Ok,FALSE,,Right,Right,Left,Right,96
Affiliation 20191213 01___2019-12-13_09-46-45-5322-07-00.jpg,,12/13/2019,13-Dec-19,9:46:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-46-5543-07-00.jpg,,12/13/2019,13-Dec-19,9:46:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-47-5313-07-00.jpg,,12/13/2019,13-Dec-19,9:46:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-48-5564-07-00.jpg,,12/13/2019,13-Dec-19,9:46:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-49-5324-07-00.jpg,,12/13/2019,13-Dec-19,9:46:50,Ok,FALSE,,Right,Right,Left,Left,97
Affiliation 20191213 01___2019-12-13_09-46-50-5525-07-00.jpg,,12/13/2019,13-Dec-19,9:46:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-51-5295-07-00.jpg,,12/13/2019,13-Dec-19,9:46:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-52-5556-07-00.jpg,,12/13/2019,13-Dec-19,9:46:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-53-5477-07-00.jpg,,12/13/2019,13-Dec-19,9:46:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-54-5557-07-00.jpg,,12/13/2019,13-Dec-19,9:46:56,Ok,FALSE,,Left,Right,Left,Right,98
Affiliation 20191213 01___2019-12-13_09-46-55-5478-07-00.jpg,,12/13/2019,13-Dec-19,9:46:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-56-5568-07-00.jpg,,12/13/2019,13-Dec-19,9:46:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-57-5449-07-00.jpg,,12/13/2019,13-Dec-19,9:46:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-58-5599-07-00.jpg,,12/13/2019,13-Dec-19,9:47:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-46-59-5480-07-00.jpg,,12/13/2019,13-Dec-19,9:47:00,Ok,FALSE,,Left,Right,Left,Right,99
Affiliation 20191213 01___2019-12-13_09-47-00-5531-07-00.jpg,,12/13/2019,13-Dec-19,9:47:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-01-5451-07-00.jpg,,12/13/2019,13-Dec-19,9:47:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-02-5532-07-00.jpg,,12/13/2019,13-Dec-19,9:47:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-03-5442-07-00.jpg,,12/13/2019,13-Dec-19,9:47:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-04-5693-07-00.jpg,,12/13/2019,13-Dec-19,9:47:06,Ok,FALSE,,Left,Right,Neutral,Left,100
Affiliation 20191213 01___2019-12-13_09-47-05-5453-07-00.jpg,,12/13/2019,13-Dec-19,9:47:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-06-5714-07-00.jpg,,12/13/2019,13-Dec-19,9:47:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-07-5475-07-00.jpg,,12/13/2019,13-Dec-19,9:47:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-08-5395-07-00.jpg,,12/13/2019,13-Dec-19,9:47:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-09-5476-07-00.jpg,,12/13/2019,13-Dec-19,9:47:10,Ok,FALSE,,Left,Right,Right,Right,101
Affiliation 20191213 01___2019-12-13_09-47-10-5366-07-00.jpg,,12/13/2019,13-Dec-19,9:47:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-11-5477-07-00.jpg,,12/13/2019,13-Dec-19,9:47:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-12-5397-07-00.jpg,,12/13/2019,13-Dec-19,9:47:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-13-5438-07-00.jpg,,12/13/2019,13-Dec-19,9:47:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-14-5369-07-00.jpg,,12/13/2019,13-Dec-19,9:47:16,Ok,FALSE,,Right,Right,Right,Left,102
Affiliation 20191213 01___2019-12-13_09-47-15-5479-07-00.jpg,,12/13/2019,13-Dec-19,9:47:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-16-5400-07-00.jpg,,12/13/2019,13-Dec-19,9:47:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-17-5480-07-00.jpg,,12/13/2019,13-Dec-19,9:47:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-18-5371-07-00.jpg,,12/13/2019,13-Dec-19,9:47:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-19-5601-07-00.jpg,,12/13/2019,13-Dec-19,9:47:20,Ok,FALSE,,Right,Right,Right,Left,103
Affiliation 20191213 01___2019-12-13_09-47-20-5362-07-00.jpg,,12/13/2019,13-Dec-19,9:47:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-21-5633-07-00.jpg,,12/13/2019,13-Dec-19,9:47:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-22-5363-07-00.jpg,,12/13/2019,13-Dec-19,9:47:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-23-5614-07-00.jpg,,12/13/2019,13-Dec-19,9:47:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-24-5394-07-00.jpg,,12/13/2019,13-Dec-19,9:47:26,Ok,FALSE,,Right,Right,Right,Left,104
Affiliation 20191213 01___2019-12-13_09-47-25-5315-07-00.jpg,,12/13/2019,13-Dec-19,9:47:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-47-26-5395-07-00.jpg,,12/13/2019,13-Dec-19,9:47:28,Ok,FALSE,,,,,,
